country,year,middle_class_wealth_share
OJ,2019,0.3004
OJ,2020,0.3017
OJ,2021,0.3014
OJ,2022,0.3021
OJ,2023,0.3023
OK,1995,0.347
OK,1996,0.3467
OK,1997,0.3461
OK,1998,0.3487
OK,1999,0.3293
OK,2000,0.3363
OK,2001,0.3255
OK,2002,0.3347
OK,2003,0.3309
OK,2004,0.3307
OK,2005,0.3269
OK,2006,0.3265
OK,2007,0.3231
OK,2008,0.3257
OK,2009,0.3287
OK,2010,0.3268
OK,2011,0.334
OK,2012,0.336
OK,2013,0.3334
OK,2014,0.3335
OK,2015,0.3279
OK,2016,0.3286
OK,2017,0.3286
OK,2018,0.3316
OK,2019,0.3309
OK,2020,0.3245
OK,2021,0.3235
OK,2022,0.3293
OK,2023,0.3292
OL,1995,0.2881
OL,1996,0.2922
OL,1997,0.29
OL,1998,0.2865
OL,1999,0.2847
OL,2000,0.2794
OL,2001,0.2781
OL,2002,0.2845
OL,2003,0.2867
OL,2004,0.2795
OL,2005,0.2784
OL,2006,0.2728
OL,2007,0.2775
OL,2008,0.2833
OL,2009,0.2939
OL,2010,0.2953
OL,2011,0.2928
OL,2012,0.2951
OL,2013,0.2932
OL,2014,0.2954
OL,2015,0.2942
OL,2016,0.2964
OL,2017,0.2911
OL,2018,0.2891
OL,2019,0.2902
OL,2020,0.2878
OL,2021,0.279
OL,2022,0.2815
OL,2023,0.2823
OM,1980,0.2731
OM,1981,0.2732
OM,1982,0.2738
OM,1983,0.2731
OM,1984,0.2737
OM,1985,0.2737
OM,1986,0.2736
OM,1987,0.2734
OM,1988,0.2734
OM,1989,0.2739
OM,1990,0.2738
OM,1991,0.274
OM,1992,0.2739
OM,1993,0.2733
OM,1994,0.273
OM,1995,0.2738
OM,1996,0.2738
OM,1997,0.2737
OM,1998,0.2732
OM,1999,0.2731
OM,2000,0.2735
OM,2001,0.2736
OM,2002,0.2735
OM,2003,0.2738
OM,2004,0.2734
OM,2005,0.2735
OM,2006,0.2734
OM,2007,0.2731
OM,2008,0.2737
OM,2009,0.2736
OM,2010,0.274
OM,2011,0.274
OM,2012,0.2739
OM,2013,0.2739
OM,2014,0.2736
OM,2015,0.2732
OM,2016,0.2734
OM,2017,0.2664
OM,2018,0.271
OM,2019,0.2731
OM,2020,0.274
OM,2021,0.2733
OM,2022,0.2733
OM,2023,0.2733
OM,2024,0.2735
PA,1980,0.2903
PA,1981,0.2839
PA,1982,0.2858
PA,1983,0.29
PA,1984,0.2883
PA,1985,0.2836
PA,1986,0.2847
PA,1987,0.2899
PA,1988,0.2836
PA,1989,0.2887
PA,1990,0.2901
PA,1991,0.2872
PA,1992,0.29
PA,1993,0.2837
PA,1994,0.2902
PA,1995,0.2903
PA,1996,0.2837
PA,1997,0.2897
PA,1998,0.2841
PA,1999,0.2834
PA,2000,0.284
PA,2001,0.2704
PA,2002,0.2718
PA,2003,0.2715
PA,2004,0.2785
PA,2005,0.2833
PA,2006,0.2931
PA,2007,0.2721
PA,2008,0.2917
PA,2009,0.2996
PA,2010,0.2991
PA,2011,0.3073
PA,2012,0.3106
PA,2013,0.3055
PA,2014,0.3111
PA,2015,0.3135
PA,2016,0.3127
PA,2017,0.3125
PA,2018,0.3102
PA,2019,0.3146
PA,2020,0.3043
PA,2021,0.3115
PA,2022,0.3167
PA,2023,0.3172
PA,2024,0.3176
PE,1980,0.2804
PE,1981,0.2805
PE,1982,0.2803
PE,1983,0.2804
PE,1984,0.2807
PE,1985,0.2806
PE,1986,0.2803
PE,1987,0.2805
PE,1988,0.2807
PE,1989,0.2806
PE,1990,0.2807
PE,1991,0.2804
PE,1992,0.2803
PE,1993,0.2807
PE,1994,0.2803
PE,1995,0.2805
PE,1996,0.2805
PE,1997,0.2806
PE,1998,0.2806
PE,1999,0.2804
PE,2000,0.2806
PE,2001,0.2572
PE,2002,0.2581
PE,2003,0.2539
PE,2004,0.2596
PE,2005,0.2636
PE,2006,0.2609
PE,2007,0.2644
PE,2008,0.2649
PE,2009,0.2699
PE,2010,0.2696
PE,2011,0.2725
PE,2012,0.2808
PE,2013,0.2666
PE,2014,0.295
PE,2015,0.2825
PE,2016,0.2726
PE,2017,0.2612
PE,2018,0.2673
PE,2019,0.2704
PE,2020,0.2552
PE,2021,0.258
PE,2022,0.2627
PE,2023,0.2654
PE,2024,0.2654
PF,1980,0.3791
PF,1981,0.3789
PF,1982,0.3785
PF,1983,0.3782
PF,1984,0.378
PF,1985,0.3776
PF,1986,0.3773
PF,1987,0.3768
PF,1988,0.3765
PF,1989,0.3763
PF,1990,0.3759
PF,1991,0.3755
PF,1992,0.375
PF,1993,0.3746
PF,1994,0.3741
PF,1995,0.3737
PF,1996,0.3733
PF,1997,0.3729
PF,1998,0.3725
PF,1999,0.3721
PF,2000,0.3717
PF,2001,0.3709
PF,2002,0.3696
PF,2003,0.3682
PF,2004,0.3659
PF,2005,0.3639
PF,2006,0.3622
PF,2007,0.36
PF,2008,0.3567
PF,2009,0.3535
PF,2010,0.3511
PF,2011,0.3503
PF,2012,0.3495
PF,2013,0.3489
PF,2014,0.348
PF,2015,0.3467
PF,2016,0.3458
PF,2017,0.3453
PF,2018,0.3443
PF,2019,0.3433
PF,2020,0.3416
PF,2021,0.3416
PF,2022,0.3417
PF,2023,0.3419
PF,2024,0.3419
PG,1980,0.3312
PG,1981,0.331
PG,1982,0.3311
PG,1983,0.3311
PG,1984,0.3309
PG,1985,0.3312
PG,1986,0.3309
PG,1987,0.331
PG,1988,0.331
PG,1989,0.3312
PG,1990,0.331
PG,1991,0.3312
PG,1992,0.3311
PG,1993,0.3311
PG,1994,0.3311
PG,1995,0.3311
PG,1996,0.331
PG,1997,0.3327
PG,1998,0.3336
PG,1999,0.3358
PG,2000,0.3376
PG,2001,0.3424
PG,2002,0.3445
PG,2003,0.346
PG,2004,0.3482
PG,2005,0.3492
PG,2006,0.3505
PG,2007,0.3517
PG,2008,0.3532
PG,2009,0.3555
PG,2010,0.3544
PG,2011,0.3544
PG,2012,0.3543
PG,2013,0.3544
PG,2014,0.3547
PG,2015,0.3549
PG,2016,0.3547
PG,2017,0.3543
PG,2018,0.3544
PG,2019,0.3546
PG,2020,0.3547
PG,2021,0.3546
PG,2022,0.3547
PG,2023,0.3547
PG,2024,0.3547
PH,1820,0.3066
PH,1850,0.2889
PH,1880,0.255
PH,1900,0.2595
PH,1910,0.3118
PH,1920,0.2555
PH,1930,0.2813
PH,1940,0.2341
PH,1950,0.343
PH,1960,0.2954
PH,1970,0.2168
PH,1980,0.337
PH,1981,0.337
PH,1982,0.3369
PH,1983,0.3369
PH,1984,0.3369
PH,1985,0.3369
PH,1986,0.3429
PH,1987,0.3451
PH,1988,0.3465
PH,1989,0.3367
PH,1990,0.3308
PH,1991,0.3248
PH,1992,0.3282
PH,1993,0.3293
PH,1994,0.3272
PH,1995,0.3126
PH,1996,0.2939
PH,1997,0.298
PH,1998,0.3057
PH,1999,0.3116
PH,2000,0.3174
PH,2001,0.3254
PH,2002,0.3281
PH,2003,0.3352
PH,2004,0.3356
PH,2005,0.3359
PH,2006,0.3402
PH,2007,0.3396
PH,2008,0.3446
PH,2009,0.3433
PH,2010,0.3426
PH,2011,0.3399
PH,2012,0.3387
PH,2013,0.3284
PH,2014,0.3308
PH,2015,0.3324
PH,2016,0.3393
PH,2017,0.3404
PH,2018,0.3388
PH,2019,0.3444
PH,2020,0.3507
PH,2021,0.345
PH,2022,0.3493
PH,2023,0.3505
PH,2024,0.3489
PK,1820,0.3065
PK,1850,0.2891
PK,1880,0.255
PK,1900,0.2595
PK,1910,0.3119
PK,1920,0.2556
PK,1930,0.2813
PK,1940,0.2342
PK,1950,0.3431
PK,1960,0.2955
PK,1970,0.2169
PK,1980,0.3637
PK,1981,0.3638
PK,1982,0.3638
PK,1983,0.3638
PK,1984,0.3638
PK,1985,0.3638
PK,1986,0.3638
PK,1987,0.3637
PK,1988,0.3647
PK,1989,0.3654
PK,1990,0.3661
PK,1991,0.3666
PK,1992,0.3674
PK,1993,0.3678
PK,1994,0.3681
PK,1995,0.3687
PK,1996,0.3689
PK,1997,0.3637
PK,1998,0.3584
PK,1999,0.3608
PK,2000,0.3627
PK,2001,0.3647
PK,2002,0.363
PK,2003,0.3618
PK,2004,0.3606
PK,2005,0.354
PK,2006,0.3603
PK,2007,0.3637
PK,2008,0.366
PK,2009,0.3675
PK,2010,0.3674
PK,2011,0.3663
PK,2012,0.3678
PK,2013,0.3689
PK,2014,0.3663
PK,2015,0.3642
PK,2016,0.3654
PK,2017,0.3665
PK,2018,0.3676
PK,2019,0.3676
PK,2020,0.3677
PK,2021,0.3676
PK,2022,0.3676
PK,2023,0.3677
PK,2024,0.3677
PL,1923,0.3365
PL,1980,0.4169
PL,1981,0.4169
PL,1982,0.4169
PL,1983,0.4169
PL,1984,0.4167
PL,1985,0.4168
PL,1986,0.4168
PL,1987,0.4169
PL,1988,0.4169
PL,1989,0.4167
PL,1990,0.4161
PL,1991,0.4157
PL,1992,0.4158
PL,1993,0.4156
PL,1994,0.4146
PL,1995,0.4126
PL,1996,0.4128
PL,1997,0.4128
PL,1998,0.4117
PL,1999,0.4118
PL,2000,0.4095
PL,2001,0.4093
PL,2002,0.4078
PL,2003,0.4054
PL,2004,0.4014
PL,2005,0.4014
PL,2006,0.4001
PL,2007,0.4002
PL,2008,0.3989
PL,2009,0.4013
PL,2010,0.401
PL,2011,0.4003
PL,2012,0.4007
PL,2013,0.4009
PL,2014,0.3997
PL,2015,0.3942
PL,2016,0.3914
PL,2017,0.3921
PL,2018,0.3915
PL,2019,0.3909
PL,2020,0.3909
PL,2021,0.3909
PL,2022,0.3909
PL,2023,0.3909
PL,2024,0.391
PR,1980,0.2744
PR,1981,0.2748
PR,1982,0.2752
PR,1983,0.2754
PR,1984,0.2765
PR,1985,0.2766
PR,1986,0.2773
PR,1987,0.278
PR,1988,0.2781
PR,1989,0.276
PR,1990,0.2769
PR,1991,0.2793
PR,1992,0.2801
PR,1993,0.2811
PR,1994,0.2827
PR,1995,0.2906
PR,1996,0.2911
PR,1997,0.293
PR,1998,0.2941
PR,1999,0.2954
PR,2000,0.2956
PR,2001,0.2973
PR,2002,0.2978
PR,2003,0.3001
PR,2004,0.3025
PR,2005,0.3037
PR,2006,0.3052
PR,2007,0.3062
PR,2008,0.3074
PR,2009,0.3087
PR,2010,0.3094
PR,2011,0.3121
PR,2012,0.315
PR,2013,0.3183
PR,2014,0.3203
PR,2015,0.3233
PR,2016,0.3269
PR,2017,0.3298
PR,2018,0.3325
PR,2019,0.3356
PR,2020,0.3397
PR,2021,0.3396
PR,2022,0.3392
PR,2023,0.3386
PR,2024,0.3391
PS,1980,0.3137
PS,1981,0.3138
PS,1982,0.314
PS,1983,0.3138
PS,1984,0.3136
PS,1985,0.3138
PS,1986,0.3138
PS,1987,0.3137
PS,1988,0.3137
PS,1989,0.3139
PS,1990,0.3139
PS,1991,0.3139
PS,1992,0.3137
PS,1993,0.314
PS,1994,0.3136
PS,1995,0.3138
PS,1996,0.3139
PS,1997,0.3161
PS,1998,0.3136
PS,1999,0.3126
PS,2000,0.3112
PS,2001,0.3099
PS,2002,0.3096
PS,2003,0.3089
PS,2004,0.307
PS,2005,0.2969
PS,2006,0.2961
PS,2007,0.2687
PS,2008,0.2817
PS,2009,0.303
PS,2010,0.309
PS,2011,0.3159
PS,2012,0.3089
PS,2013,0.3131
PS,2014,0.3163
PS,2015,0.3205
PS,2016,0.3249
PS,2017,0.3242
PS,2018,0.3236
PS,2019,0.3235
PS,2020,0.3235
PS,2021,0.3234
PS,2022,0.3229
PS,2023,0.3227
PS,2024,0.3226
PT,1980,0.3822
PT,1981,0.3824
PT,1982,0.3803
PT,1983,0.3803
PT,1984,0.3794
PT,1985,0.3786
PT,1986,0.3784
PT,1987,0.3786
PT,1988,0.3778
PT,1989,0.3776
PT,1990,0.3773
PT,1991,0.3759
PT,1992,0.375
PT,1993,0.3707
PT,1994,0.3699
PT,1995,0.3694
PT,1996,0.3704
PT,1997,0.369
PT,1998,0.3673
PT,1999,0.3661
PT,2000,0.3675
PT,2001,0.3646
PT,2002,0.3672
PT,2003,0.3681
PT,2004,0.3653
PT,2005,0.366
PT,2006,0.3652
PT,2007,0.3652
PT,2008,0.3659
PT,2009,0.3683
PT,2010,0.3675
PT,2011,0.3741
PT,2012,0.3787
PT,2013,0.3817
PT,2014,0.3777
PT,2015,0.3729
PT,2016,0.3678
PT,2017,0.3563
PT,2018,0.3599
PT,2019,0.3624
PT,2020,0.3628
PT,2021,0.3633
PT,2022,0.364
PT,2023,0.3641
PT,2024,0.3639
PW,1980,0.3791
PW,1981,0.3789
PW,1982,0.3785
PW,1983,0.3782
PW,1984,0.3779
PW,1985,0.3777
PW,1986,0.3773
PW,1987,0.3768
PW,1988,0.3766
PW,1989,0.3762
PW,1990,0.376
PW,1991,0.3756
PW,1992,0.3751
PW,1993,0.3747
PW,1994,0.3742
PW,1995,0.3737
PW,1996,0.3734
PW,1997,0.373
PW,1998,0.3726
PW,1999,0.3721
PW,2000,0.3718
PW,2001,0.3708
PW,2002,0.3696
PW,2003,0.3682
PW,2004,0.3658
PW,2005,0.364
PW,2006,0.3621
PW,2007,0.36
PW,2008,0.3568
PW,2009,0.3534
PW,2010,0.3509
PW,2011,0.3502
PW,2012,0.3495
PW,2013,0.3489
PW,2014,0.348
PW,2015,0.3468
PW,2016,0.3459
PW,2017,0.3452
PW,2018,0.3443
PW,2019,0.3432
PW,2020,0.3419
PW,2021,0.3421
PW,2022,0.3423
PW,2023,0.3421
PW,2024,0.3414
PY,1980,0.2866
PY,1981,0.287
PY,1982,0.2871
PY,1983,0.287
PY,1984,0.2867
PY,1985,0.2868
PY,1986,0.2869
PY,1987,0.2871
PY,1988,0.2867
PY,1989,0.2868
PY,1990,0.2869
PY,1991,0.287
PY,1992,0.2866
PY,1993,0.2866
PY,1994,0.287
PY,1995,0.2866
PY,1996,0.2867
PY,1997,0.2867
PY,1998,0.2868
PY,1999,0.2871
PY,2000,0.287
PY,2001,0.2703
PY,2002,0.272
PY,2003,0.2716
PY,2004,0.2787
PY,2005,0.2832
PY,2006,0.2933
PY,2007,0.2723
PY,2008,0.2916
PY,2009,0.2997
PY,2010,0.2993
PY,2011,0.3071
PY,2012,0.3105
PY,2013,0.3056
PY,2014,0.3109
PY,2015,0.3134
PY,2016,0.3128
PY,2017,0.3124
PY,2018,0.3102
PY,2019,0.3147
PY,2020,0.3041
PY,2021,0.3116
PY,2022,0.3165
PY,2023,0.3174
PY,2024,0.3174
QA,1980,0.2921
QA,1981,0.2924
QA,1982,0.2924
QA,1983,0.2923
QA,1984,0.2925
QA,1985,0.2919
QA,1986,0.2919
QA,1987,0.2923
QA,1988,0.2921
QA,1989,0.2919
QA,1990,0.2921
QA,1991,0.292
QA,1992,0.2923
QA,1993,0.2922
QA,1994,0.2924
QA,1995,0.292
QA,1996,0.2919
QA,1997,0.2922
QA,1998,0.2655
QA,1999,0.292
QA,2000,0.2925
QA,2001,0.2922
QA,2002,0.2923
QA,2003,0.2923
QA,2004,0.2924
QA,2005,0.2925
QA,2006,0.2921
QA,2007,0.2922
QA,2008,0.2834
QA,2009,0.2799
QA,2010,0.2741
QA,2011,0.2725
QA,2012,0.2707
QA,2013,0.2706
QA,2014,0.2705
QA,2015,0.2707
QA,2016,0.2706
QA,2017,0.2706
QA,2018,0.2706
QA,2019,0.2707
QA,2020,0.2705
QA,2021,0.2708
QA,2022,0.2707
QA,2023,0.2708
QA,2024,0.2706
QB,1995,0.2698
QB,1996,0.2715
QB,1997,0.276
QB,1998,0.2775
QB,1999,0.2741
QB,2000,0.2737
QB,2001,0.2738
QB,2002,0.277
QB,2003,0.2767
QB,2004,0.2775
QB,2005,0.276
QB,2006,0.2739
QB,2007,0.2727
QB,2008,0.2772
QB,2009,0.2825
QB,2010,0.2841
QB,2011,0.2852
QB,2012,0.2845
QB,2013,0.2813
QB,2014,0.2819
QB,2015,0.2839
QB,2016,0.287
QB,2017,0.2901
QB,2018,0.2906
QB,2019,0.2946
QB,2020,0.2961
QB,2021,0.2916
QB,2022,0.2933
QB,2023,0.2922
QD,1995,0.2119
QD,1996,0.2164
QD,1997,0.2252
QD,1998,0.2311
QD,1999,0.238
QD,2000,0.2434
QD,2001,0.247
QD,2002,0.2583
QD,2003,0.2605
QD,2004,0.2609
QD,2005,0.2632
QD,2006,0.2587
QD,2007,0.257
QD,2008,0.2582
QD,2009,0.2649
QD,2010,0.2628
QD,2011,0.2544
QD,2012,0.2586
QD,2013,0.2617
QD,2014,0.2632
QD,2015,0.2591
QD,2016,0.2636
QD,2017,0.2613
QD,2018,0.2616
QD,2019,0.2635
QD,2020,0.2614
QD,2021,0.2542
QD,2022,0.2551
QD,2023,0.2546
QE,1995,0.3789
QE,1996,0.3764
QE,1997,0.3699
QE,1998,0.3681
QE,1999,0.3694
QE,2000,0.3719
QE,2001,0.3682
QE,2002,0.364
QE,2003,0.3657
QE,2004,0.3649
QE,2005,0.372
QE,2006,0.3738
QE,2007,0.3709
QE,2008,0.3759
QE,2009,0.3746
QE,2010,0.3713
QE,2011,0.3709
QE,2012,0.3697
QE,2013,0.3662
QE,2014,0.3635
QE,2015,0.3668
QE,2016,0.3676
QE,2017,0.3657
QE,2018,0.3651
QE,2019,0.3667
QE,2020,0.3679
QE,2021,0.3653
QE,2022,0.3678
QE,2023,0.3672
QF,1995,0.3632
QF,1996,0.3633
QF,1997,0.3611
QF,1998,0.3601
QF,1999,0.3597
QF,2000,0.3585
QF,2001,0.3567
QF,2002,0.3593
QF,2003,0.3589
QF,2004,0.3556
QF,2005,0.3568
QF,2006,0.3557
QF,2007,0.3559
QF,2008,0.3542
QF,2009,0.3505
QF,2010,0.3525
QF,2011,0.3519
QF,2012,0.3493
QF,2013,0.35
QF,2014,0.351
QF,2015,0.3494
QF,2016,0.3533
QF,2017,0.35
QF,2018,0.3509
QF,2019,0.35
QF,2020,0.3501
QF,2021,0.3463
QF,2022,0.3472
QF,2023,0.3482
QG,1995,0.385
QG,1996,0.3853
QG,1997,0.3846
QG,1998,0.3847
QG,1999,0.3854
QG,2000,0.3852
QG,2001,0.382
QG,2002,0.38
QG,2003,0.3815
QG,2004,0.3808
QG,2005,0.3829
QG,2006,0.3834
QG,2007,0.3824
QG,2008,0.3814
QG,2009,0.3793
QG,2010,0.3817
QG,2011,0.3794
QG,2012,0.3804
QG,2013,0.3801
QG,2014,0.38
QG,2015,0.3806
QG,2016,0.3822
QG,2017,0.3801
QG,2018,0.3801
QG,2019,0.3811
QG,2020,0.3821
QG,2021,0.3805
QG,2022,0.3796
QG,2023,0.3801
QH,1995,0.2949
QH,1996,0.2972
QH,1997,0.2965
QH,1998,0.2977
QH,1999,0.2976
QH,2000,0.2977
QH,2001,0.2937
QH,2002,0.2932
QH,2003,0.2958
QH,2004,0.2991
QH,2005,0.3038
QH,2006,0.3075
QH,2007,0.3015
QH,2008,0.3037
QH,2009,0.3093
QH,2010,0.3095
QH,2011,0.3157
QH,2012,0.3174
QH,2013,0.3118
QH,2014,0.3198
QH,2015,0.317
QH,2016,0.3136
QH,2017,0.3225
QH,2018,0.3138
QH,2019,0.3204
QH,2020,0.3211
QH,2021,0.3249
QH,2022,0.3295
QH,2023,0.3304
QI,1995,0.3062
QI,1996,0.305
QI,1997,0.3005
QI,1998,0.2986
QI,1999,0.2982
QI,2000,0.2969
QI,2001,0.2969
QI,2002,0.2969
QI,2003,0.2781
QI,2004,0.2698
QI,2005,0.2718
QI,2006,0.2767
QI,2007,0.2736
QI,2008,0.2721
QI,2009,0.274
QI,2010,0.2758
QI,2011,0.2717
QI,2012,0.271
QI,2013,0.2701
QI,2014,0.2709
QI,2015,0.2728
QI,2016,0.2747
QI,2017,0.2751
QI,2018,0.2697
QI,2019,0.2718
QI,2020,0.271
QI,2021,0.2732
QI,2022,0.2781
QI,2023,0.281
QJ,1995,0.3434
QJ,1996,0.3353
QJ,1997,0.339
QJ,1998,0.3352
QJ,1999,0.3354
QJ,2000,0.3384
QJ,2001,0.3341
QJ,2002,0.3342
QJ,2003,0.3354
QJ,2004,0.3368
QJ,2005,0.3349
QJ,2006,0.3323
QJ,2007,0.326
QJ,2008,0.3271
QJ,2009,0.3255
QJ,2010,0.3224
QJ,2011,0.3261
QJ,2012,0.3273
QJ,2013,0.3318
QJ,2014,0.3319
QJ,2015,0.3332
QJ,2016,0.3345
QJ,2017,0.332
QJ,2018,0.3296
QJ,2019,0.3319
QJ,2020,0.3312
QJ,2021,0.3327
QJ,2022,0.3314
QJ,2023,0.3321
QK,1995,0.2907
QK,1996,0.299
QK,1997,0.3014
QK,1998,0.3044
QK,1999,0.3069
QK,2000,0.305
QK,2001,0.3018
QK,2002,0.299
QK,2003,0.2995
QK,2004,0.3027
QK,2005,0.3036
QK,2006,0.3031
QK,2007,0.3051
QK,2008,0.3071
QK,2009,0.3086
QK,2010,0.3093
QK,2011,0.312
QK,2012,0.3124
QK,2013,0.3152
QK,2014,0.3143
QK,2015,0.3172
QK,2016,0.32
QK,2017,0.3198
QK,2018,0.323
QK,2019,0.3233
QK,2020,0.3227
QK,2021,0.3199
QK,2022,0.3174
QK,2023,0.3167
QL,1995,0.1547
QL,1996,0.1615
QL,1997,0.1799
QL,1998,0.1902
QL,1999,0.2058
QL,2000,0.2155
QL,2001,0.22
QL,2002,0.2348
QL,2003,0.2448
QL,2004,0.2449
QL,2005,0.2506
QL,2006,0.2454
QL,2007,0.2345
QL,2008,0.2321
QL,2009,0.2423
QL,2010,0.254
QL,2011,0.2408
QL,2012,0.2423
QL,2013,0.2461
QL,2014,0.25
QL,2015,0.2503
QL,2016,0.2517
QL,2017,0.251
QL,2018,0.2521
QL,2019,0.2547
QL,2020,0.2548
QL,2021,0.2522
QL,2022,0.252
QL,2023,0.2525
QM,1995,0.3662
QM,1996,0.367
QM,1997,0.3703
QM,1998,0.3701
QM,1999,0.3693
QM,2000,0.3701
QM,2001,0.3707
QM,2002,0.3697
QM,2003,0.3675
QM,2004,0.3701
QM,2005,0.3701
QM,2006,0.3706
QM,2007,0.3678
QM,2008,0.3705
QM,2009,0.3719
QM,2010,0.3728
QM,2011,0.3731
QM,2012,0.3712
QM,2013,0.3733
QM,2014,0.3726
QM,2015,0.3681
QM,2016,0.3678
QM,2017,0.3673
QM,2018,0.3611
QM,2019,0.3609
QM,2020,0.363
QM,2021,0.3607
QM,2022,0.3612
QM,2023,0.3598
QN,1995,0.2957
QN,1996,0.274
QN,1997,0.2726
QN,1998,0.2671
QN,1999,0.2708
QN,2000,0.262
QN,2001,0.2609
QN,2002,0.2572
QN,2003,0.2623
QN,2004,0.2624
QN,2005,0.2627
QN,2006,0.2614
QN,2007,0.2628
QN,2008,0.2634
QN,2009,0.2643
QN,2010,0.2672
QN,2011,0.2651
QN,2012,0.2616
QN,2013,0.2592
QN,2014,0.258
QN,2015,0.2573
QN,2016,0.2634
QN,2017,0.2649
QN,2018,0.2655
QN,2019,0.2699
QN,2020,0.2713
QN,2021,0.27
QN,2022,0.2706
QN,2023,0.2731
QO,1995,0.3149
QO,1996,0.3157
QO,1997,0.3152
QO,1998,0.3152
QO,1999,0.312
QO,2000,0.3166
QO,2001,0.3169
QO,2002,0.318
QO,2003,0.318
QO,2004,0.3178
QO,2005,0.3165
QO,2006,0.3167
QO,2007,0.3154
QO,2008,0.3165
QO,2009,0.3229
QO,2010,0.3286
QO,2011,0.331
QO,2012,0.3243
QO,2013,0.3221
QO,2014,0.3209
QO,2015,0.3181
QO,2016,0.3223
QO,2017,0.3212
QO,2018,0.3196
QO,2019,0.3216
QO,2020,0.3215
QO,2021,0.3209
QO,2022,0.3184
QO,2023,0.3208
QP,1995,0.3252
QP,1996,0.3244
QP,1997,0.3204
QP,1998,0.3133
QP,1999,0.3109
QP,2000,0.3102
QP,2001,0.3145
QP,2002,0.3148
QP,2003,0.3167
QP,2004,0.3112
QP,2005,0.3106
QP,2006,0.3117
QP,2007,0.3088
QP,2008,0.3039
QP,2009,0.3082
QP,2010,0.2976
QP,2011,0.2927
QP,2012,0.2875
QP,2013,0.284
QP,2014,0.2822
QP,2015,0.285
QP,2016,0.2893
QP,2017,0.2938
QP,2018,0.2937
QP,2019,0.2932
QP,2020,0.2947
QP,2021,0.2915
QP,2022,0.3004
QP,2023,0.3004
QQ,1995,0.2816
QQ,1996,0.2872
QQ,1997,0.2828
QQ,1998,0.2829
QQ,1999,0.2803
QQ,2000,0.2756
QQ,2001,0.2749
QQ,2002,0.2825
QQ,2003,0.2833
QQ,2004,0.276
QQ,2005,0.2756
QQ,2006,0.2705
QQ,2007,0.2748
QQ,2008,0.2793
QQ,2009,0.2896
QQ,2010,0.292
QQ,2011,0.2914
QQ,2012,0.2929
QQ,2013,0.2922
QQ,2014,0.2929
QQ,2015,0.2912
QQ,2016,0.2928
QQ,2017,0.2891
QQ,2018,0.2869
QQ,2019,0.2873
QQ,2020,0.2837
QQ,2021,0.276
QQ,2022,0.2778
QQ,2023,0.2804
QR,1995,0.2801
QR,1996,0.2793
QR,1997,0.2817
QR,1998,0.2814
QR,1999,0.2814
QR,2000,0.2806
QR,2001,0.2741
QR,2002,0.2743
QR,2003,0.2789
QR,2004,0.2813
QR,2005,0.2814
QR,2006,0.2803
QR,2007,0.2814
QR,2008,0.2827
QR,2009,0.288
QR,2010,0.2869
QR,2011,0.2838
QR,2012,0.2916
QR,2013,0.2926
QR,2014,0.2937
QR,2015,0.2892
QR,2016,0.2913
QR,2017,0.2907
QR,2018,0.2919
QR,2019,0.2921
QR,2020,0.2867
QR,2021,0.2848
QR,2022,0.2889
QR,2023,0.2906
QS,1995,0.2901
QS,1996,0.2871
QS,1997,0.3032
QS,1998,0.3118
QS,1999,0.31
QS,2000,0.3101
QS,2001,0.3114
QS,2002,0.3168
QS,2003,0.3147
QS,2004,0.3179
QS,2005,0.3206
QS,2006,0.3226
QS,2007,0.3243
QS,2008,0.3236
QS,2009,0.3304
QS,2010,0.3255
QS,2011,0.3251
QS,2012,0.3226
QS,2013,0.3269
QS,2014,0.3276
QS,2015,0.3309
QS,2016,0.3367
QS,2017,0.3351
QS,2018,0.3315
QS,2019,0.3338
QS,2020,0.3342
QS,2021,0.3263
QS,2022,0.3318
QS,2023,0.3319
QT,1995,0.1863
QT,1996,0.1837
QT,1997,0.188
QT,1998,0.19
QT,1999,0.1824
QT,2000,0.1812
QT,2001,0.1798
QT,2002,0.1816
QT,2003,0.181
QT,2004,0.1841
QT,2005,0.1731
QT,2006,0.1647
QT,2007,0.1616
QT,2008,0.1726
QT,2009,0.1765
QT,2010,0.1663
QT,2011,0.165
QT,2012,0.1679
QT,2013,0.1641
QT,2014,0.1652
QT,2015,0.1641
QT,2016,0.1655
QT,2017,0.1731
QT,2018,0.1726
QT,2019,0.1747
QT,2020,0.1754
QT,2021,0.175
QT,2022,0.1752
QT,2023,0.1769
QU,1995,0.3445
QU,1996,0.3454
QU,1997,0.3452
QU,1998,0.3438
QU,1999,0.3413
QU,2000,0.342
QU,2001,0.3428
QU,2002,0.342
QU,2003,0.344
QU,2004,0.3388
QU,2005,0.3373
QU,2006,0.3297
QU,2007,0.3159
QU,2008,0.3039
QU,2009,0.3232
QU,2010,0.3076
QU,2011,0.3043
QU,2012,0.317
QU,2013,0.3151
QU,2014,0.3185
QU,2015,0.3061
QU,2016,0.3081
QU,2017,0.307
QU,2018,0.3021
QU,2019,0.3078
QU,2020,0.31
QU,2021,0.3019
QU,2022,0.298
QU,2023,0.2933
QV,1995,0.333
QV,1996,0.3349
QV,1997,0.335
QV,1998,0.3345
QV,1999,0.337
QV,2000,0.3353
QV,2001,0.3365
QV,2002,0.3349
QV,2003,0.3346
QV,2004,0.3347
